文件绝对路径,求解结果(kissat),求解结果(neurobranch),求解总时间(kissat),求解总时间(neurobranch),decision时间(kissat),decision时间(neurobranch),剩余时间(kissat),剩余时间(neurobranch),decision次数(kissat),decision次数(neurobranch),conflict次数(kissat),conflict次数(neurobranch)
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_14.cnf,SAT,SAT,0.05,0.15,0.00,0.00,0.05,0.15,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_140.cnf,SAT,SAT,14.72,729.77,0.00,714.57,14.72,15.20,68,68,41,41
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_141.cnf,SAT,SAT,10.47,788.02,0.00,777.16,10.46,10.86,67,67,37,37
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_142.cnf,SAT,SAT,11.95,9059.07,0.02,9044.38,11.92,14.69,841,841,643,643
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_143.cnf,SAT,SAT,16.68,8266.05,0.02,8246.45,16.66,19.60,802,802,618,618
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_144.cnf,SAT,SAT,11.09,1078.39,0.00,1067.20,11.09,11.19,94,94,56,56
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_145.cnf,SAT,SAT,12.90,9973.94,0.03,9958.80,12.87,15.15,907,907,697,697
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_146.cnf,SAT,SAT,8.64,878.41,0.00,869.54,8.63,8.87,75,75,46,46
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_147.cnf,SAT,SAT,13.08,1690.16,0.00,1675.89,13.08,14.27,152,152,119,119
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_148.cnf,SAT,SAT,11.43,1409.19,0.00,1397.06,11.42,12.13,120,120,87,87
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_149.cnf,SAT,SAT,9.73,1609.97,0.00,1599.86,9.73,10.11,149,149,113,113
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_15.cnf,SAT,SAT,9.82,4613.15,0.01,4601.98,9.81,11.17,442,442,304,304
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_150.cnf,SAT,SAT,13.07,11430.62,0.03,11414.28,13.04,16.33,1009,1009,756,756
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_151.cnf,SAT,SAT,12.07,588.77,0.00,576.14,12.07,12.63,46,46,20,20
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_152.cnf,SAT,SAT,17.03,10029.58,0.03,10010.58,17.00,19.00,925,925,713,713
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_153.cnf,SAT,SAT,12.62,962.99,0.00,950.35,12.61,12.64,85,85,51,51
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_154.cnf,SAT,SAT,11.96,3329.65,0.01,3316.73,11.95,12.92,311,311,260,260
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_155.cnf,SAT,SAT,11.99,1743.37,0.00,1731.72,11.99,11.65,152,152,110,110
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_156.cnf,SAT,SAT,13.64,6759.01,0.02,6742.82,13.62,16.20,637,637,548,548
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_157.cnf,SAT,SAT,13.81,10691.87,0.04,10676.42,13.77,15.45,987,987,752,752
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_158.cnf,SAT,SAT,11.25,4156.97,0.01,4144.64,11.24,12.33,398,398,311,311
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_159.cnf,SAT,SAT,11.25,3631.08,0.01,3619.54,11.24,11.54,320,320,153,153
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_16.cnf,SAT,SAT,11.01,2037.77,0.00,2025.84,11.00,11.94,163,163,139,139
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_160.cnf,SAT,SAT,13.74,4597.77,0.01,4582.83,13.73,14.94,413,413,338,338
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_161.cnf,SAT,SAT,11.50,3551.88,0.01,3539.58,11.49,12.30,302,302,259,259
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_162.cnf,SAT,SAT,13.27,5249.64,0.01,5234.76,13.25,14.88,506,506,428,428
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_163.cnf,SAT,SAT,12.16,5241.87,0.01,5228.92,12.15,12.95,481,481,397,397
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_164.cnf,SAT,SAT,13.01,939.14,0.00,926.01,13.01,13.13,89,89,68,68
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_165.cnf,SAT,SAT,10.56,1059.33,0.00,1048.36,10.56,10.98,97,97,60,60
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_166.cnf,SAT,SAT,13.96,5479.70,0.01,5465.28,13.95,14.42,484,484,372,372
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_167.cnf,SAT,SAT,10.97,1196.30,0.00,1184.55,10.96,11.75,107,107,87,87
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_168.cnf,SAT,SAT,11.67,5436.58,0.01,5423.32,11.66,13.26,495,495,405,405
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_169.cnf,SAT,SAT,12.06,6363.33,0.02,6349.09,12.05,14.24,570,570,479,479
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_17.cnf,SAT,SAT,13.19,2209.42,0.01,2196.10,13.18,13.32,204,204,163,163
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_170.cnf,SAT,SAT,13.42,5268.31,0.01,5253.21,13.40,15.11,497,497,401,401
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_171.cnf,SAT,SAT,14.35,7985.29,0.02,7969.18,14.33,16.11,714,714,594,594
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_172.cnf,SAT,SAT,15.11,1743.88,0.01,1728.22,15.10,15.65,150,150,126,126
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_173.cnf,SAT,SAT,13.74,9408.66,0.03,9392.94,13.71,15.72,907,907,639,639
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_174.cnf,SAT,SAT,13.02,2588.05,0.01,2575.54,13.01,12.51,234,234,188,188
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_175.cnf,SAT,SAT,14.52,2484.19,0.01,2467.53,14.51,16.66,211,211,139,139
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_176.cnf,SAT,SAT,11.57,1264.06,0.00,1252.89,11.57,11.16,110,110,81,81
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_177.cnf,SAT,SAT,12.28,353.07,0.00,340.48,12.28,12.59,28,28,3,3
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_178.cnf,SAT,SAT,14.76,1854.57,0.01,1838.71,14.75,15.86,170,170,135,135
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_179.cnf,SAT,SAT,10.13,992.31,0.00,981.98,10.13,10.34,83,83,54,54
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_18.cnf,SAT,SAT,10.39,3575.98,0.01,3564.64,10.38,11.34,334,334,272,272
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_180.cnf,SAT,SAT,13.47,466.77,0.00,452.70,13.47,14.06,38,38,14,14
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_181.cnf,SAT,SAT,15.29,1471.77,0.00,1455.97,15.28,15.80,137,137,90,90
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_182.cnf,SAT,SAT,15.58,3786.34,0.01,3770.33,15.57,16.01,356,356,276,276
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_183.cnf,SAT,SAT,9.45,1431.21,0.00,1421.11,9.45,10.10,139,139,108,108
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_184.cnf,SAT,SAT,14.16,2065.69,0.01,2051.59,14.16,14.09,184,184,153,153
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_185.cnf,SAT,SAT,12.08,5798.01,0.01,5784.52,12.07,13.49,542,542,390,390
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_186.cnf,SAT,SAT,17.68,5292.77,0.02,5276.51,17.66,16.26,468,468,396,396
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_187.cnf,SAT,SAT,10.24,4040.31,0.01,4028.69,10.23,11.62,376,376,309,309
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_188.cnf,SAT,SAT,11.16,1192.68,0.00,1181.33,11.15,11.35,108,108,73,73
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_189.cnf,SAT,SAT,11.61,698.76,0.00,686.60,11.60,12.17,59,59,35,35
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_19.cnf,SAT,SAT,10.66,5218.08,0.01,5205.47,10.64,12.61,490,490,343,343
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_190.cnf,SAT,SAT,13.31,982.16,0.00,968.88,13.31,13.28,81,81,57,57
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_191.cnf,SAT,SAT,11.15,1194.13,0.00,1182.66,11.15,11.47,105,105,85,85
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_192.cnf,SAT,SAT,16.00,1209.19,0.00,1194.64,15.99,14.55,105,105,76,76
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_193.cnf,SAT,SAT,15.34,2689.57,0.01,2673.92,15.33,15.65,245,245,209,209
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_194.cnf,SAT,SAT,14.99,2340.95,0.01,2324.31,14.98,16.64,213,213,149,149
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_195.cnf,SAT,SAT,15.77,6247.78,0.02,6230.57,15.75,17.21,551,551,445,445
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_196.cnf,SAT,SAT,13.14,4437.43,0.01,4422.95,13.13,14.48,408,408,315,315
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_197.cnf,SAT,SAT,14.32,833.90,0.00,819.38,14.32,14.52,75,75,50,50
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_198.cnf,SAT,SAT,11.09,1166.31,0.00,1154.95,11.09,11.36,108,108,83,83
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_199.cnf,SAT,SAT,13.08,1319.05,0.00,1305.38,13.07,13.66,111,111,78,78
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_2.cnf,SAT,SAT,11.97,8929.69,0.02,8915.96,11.95,13.73,770,770,631,631
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_20.cnf,SAT,SAT,11.30,2822.71,0.01,2810.51,11.29,12.19,259,259,195,195
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_200.cnf,SAT,SAT,14.72,671.41,0.00,656.12,14.72,15.28,53,53,34,34
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_201.cnf,SAT,SAT,12.11,6626.86,0.02,6612.49,12.09,14.37,636,636,534,534
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_202.cnf,SAT,SAT,10.96,1082.37,0.00,1071.62,10.96,10.75,96,96,67,67
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_203.cnf,SAT,SAT,12.92,1842.73,0.01,1830.12,12.91,12.60,165,165,115,115
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_204.cnf,SAT,SAT,15.06,1571.85,0.00,1556.19,15.05,15.66,130,130,99,99
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_205.cnf,SAT,SAT,11.94,5026.56,0.01,5012.76,11.92,13.79,466,466,377,377
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_206.cnf,SAT,SAT,13.17,770.59,0.00,757.21,13.17,13.37,61,61,39,39
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_207.cnf,SAT,SAT,11.88,5318.39,0.01,5305.39,11.86,12.99,484,484,408,408
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_208.cnf,SAT,SAT,15.34,901.55,0.00,886.37,15.34,15.18,73,73,37,37
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_209.cnf,SAT,SAT,16.11,5820.11,0.03,5802.19,16.09,17.92,566,566,450,450
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_21.cnf,SAT,SAT,15.91,3817.01,0.01,3800.28,15.90,16.72,355,355,311,311
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_210.cnf,SAT,SAT,12.75,9217.06,0.02,9201.96,12.72,15.09,847,847,592,592
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_211.cnf,SAT,SAT,13.62,2152.29,0.01,2138.16,13.62,14.13,182,182,145,145
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_212.cnf,SAT,SAT,13.61,2158.66,0.01,2144.79,13.61,13.87,197,197,170,170
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_213.cnf,SAT,SAT,11.31,688.46,0.00,676.73,11.31,11.74,56,56,28,28
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_214.cnf,SAT,SAT,10.73,5531.92,0.01,5519.77,10.72,12.15,493,493,422,422
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_215.cnf,SAT,SAT,14.89,1197.75,0.00,1181.73,14.89,16.02,105,105,66,66
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_216.cnf,SAT,SAT,12.73,4613.57,0.01,4599.60,12.72,13.97,438,438,381,381
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_217.cnf,SAT,SAT,13.24,4690.78,0.01,4677.01,13.22,13.77,426,426,348,348
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_218.cnf,SAT,SAT,11.54,11.94,0.00,0.00,11.54,11.94,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_219.cnf,SAT,SAT,11.52,2727.52,0.01,2715.45,11.51,12.07,247,247,185,185
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_22.cnf,SAT,SAT,15.00,2855.81,0.01,2840.57,14.99,15.24,258,258,210,210
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_220.cnf,SAT,SAT,10.57,649.34,0.00,638.36,10.57,10.98,51,51,21,21
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_221.cnf,SAT,SAT,11.15,440.03,0.00,428.75,11.15,11.28,31,31,1,1
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_222.cnf,SAT,SAT,14.12,1105.26,0.00,1090.92,14.12,14.34,93,93,62,62
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_223.cnf,SAT,SAT,14.11,4013.12,0.01,3999.92,14.09,13.20,364,364,213,213
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_224.cnf,SAT,SAT,15.76,2936.58,0.01,2922.10,15.75,14.48,260,260,222,222
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_225.cnf,SAT,SAT,14.28,1926.61,0.01,1912.35,14.28,14.26,160,160,127,127
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_226.cnf,SAT,SAT,12.01,1352.62,0.00,1339.93,12.01,12.70,124,124,75,75
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_227.cnf,SAT,SAT,12.97,1390.32,0.00,1378.60,12.96,11.72,128,128,97,97
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_228.cnf,SAT,SAT,11.80,2521.31,0.01,2508.80,11.79,12.51,228,228,161,161
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_229.cnf,SAT,SAT,12.00,2505.69,0.01,2492.54,11.99,13.15,234,234,186,186
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_23.cnf,SAT,SAT,11.91,3220.61,0.01,3207.23,11.90,13.38,299,299,236,236
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_230.cnf,SAT,SAT,12.45,1825.68,0.01,1812.39,12.45,13.29,167,167,136,136
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_231.cnf,SAT,SAT,13.36,810.82,0.00,797.34,13.35,13.48,65,65,48,48
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_232.cnf,SAT,SAT,15.49,3405.22,0.01,3388.71,15.48,16.50,300,300,233,233
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_233.cnf,SAT,SAT,12.84,2182.86,0.01,2170.07,12.84,12.79,197,197,171,171
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_234.cnf,SAT,SAT,12.24,6723.52,0.02,6708.89,12.22,14.64,629,629,518,518
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_235.cnf,SAT,SAT,10.13,4742.17,0.01,4730.99,10.12,11.18,424,424,237,237
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_236.cnf,SAT,SAT,14.15,3196.61,0.01,3181.97,14.14,14.64,280,280,234,234
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_237.cnf,SAT,SAT,15.03,2799.15,0.01,2783.46,15.02,15.69,255,255,156,156
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_238.cnf,SAT,SAT,15.00,988.69,0.00,976.25,15.00,12.43,84,84,56,56
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_239.cnf,SAT,SAT,12.40,7699.00,0.02,7684.71,12.38,14.29,708,708,593,593
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_24.cnf,SAT,SAT,11.72,2194.75,0.01,2182.37,11.71,12.38,195,195,153,153
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_240.cnf,SAT,SAT,12.26,2381.39,0.01,2368.59,12.25,12.80,219,219,189,189
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_241.cnf,SAT,SAT,17.34,2487.59,0.01,2471.37,17.34,16.23,225,225,205,205
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_242.cnf,SAT,SAT,10.59,2047.85,0.01,2036.87,10.59,10.98,185,185,149,149
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_243.cnf,SAT,SAT,13.43,1118.43,0.00,1104.68,13.43,13.74,99,99,74,74
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_244.cnf,SAT,SAT,16.67,2561.24,0.01,2546.66,16.66,14.58,230,230,188,188
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_245.cnf,SAT,SAT,10.88,1069.41,0.00,1058.35,10.87,11.06,97,97,63,63
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_246.cnf,SAT,SAT,14.34,701.75,0.00,686.77,14.34,14.98,51,51,21,21
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_247.cnf,SAT,SAT,13.53,1104.55,0.00,1091.55,13.53,13.00,92,92,53,53
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_248.cnf,SAT,SAT,9.35,587.48,0.00,577.90,9.34,9.57,48,48,22,22
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_249.cnf,SAT,SAT,11.17,4767.68,0.01,4754.90,11.16,12.78,427,427,364,364
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_25.cnf,SAT,SAT,10.36,2351.29,0.01,2340.23,10.36,11.05,224,224,170,170
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_250.cnf,SAT,SAT,16.94,1173.58,0.00,1158.89,16.93,14.70,106,106,73,73
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_251.cnf,SAT,SAT,12.44,2547.44,0.01,2534.04,12.44,13.40,220,220,174,174
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_252.cnf,SAT,SAT,14.78,685.07,0.00,669.84,14.78,15.23,53,53,39,39
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_253.cnf,SAT,SAT,13.47,11229.41,0.03,11212.45,13.44,16.96,1000,1000,845,845
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_254.cnf,SAT,SAT,12.09,10082.28,0.03,10067.66,12.06,14.62,945,945,668,668
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_255.cnf,SAT,SAT,11.39,1730.31,0.00,1718.49,11.38,11.82,153,153,109,109
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_256.cnf,SAT,SAT,14.83,1856.84,0.01,1840.55,14.82,16.29,175,175,104,104
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_257.cnf,SAT,SAT,14.72,3009.95,0.01,2993.79,14.71,16.16,270,270,214,214
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_258.cnf,SAT,SAT,11.53,671.29,0.00,660.06,11.53,11.23,54,54,34,34
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_259.cnf,SAT,SAT,12.23,1763.39,0.00,1751.21,12.23,12.18,166,166,134,134
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_26.cnf,SAT,SAT,12.43,1159.16,0.00,1146.45,12.43,12.71,93,93,74,74
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m449_b30/CBS_k3_n100_m449_b30_260.cnf,SAT,SAT,15.27,2718.53,0.01,2702.24,15.26,16.29,249,249,205,205
